Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates,SA
RT @d_digman: @ScottMorrisonMP Your Govt abused people's private data for an illegal speculative invoicing scam colloquially known as #Robo…,140,1251469370838011904,Sat Apr 18 11:15:23 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,129,nan,nan,nan,-0.25
✌🏻 https://t.co/Tb4bkcEK4D,26,1251502802150592512,Sat Apr 18 13:28:14 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,nan,nan,nan,0.0
"RT @afpfr: La pandémie de nouveau coronavirus a tué plus de 100.000 personnes en Europe, soit près de deux tiers des décès liés au #Covid19…",140,1251582523525795840,Sat Apr 18 18:45:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,34,nan,nan,nan,0.13333333333333333
"RT @ChalecosAmarill: 📽☣ #COVID19 #EEUU 🇺🇸

🛑Los servicios de emergencias de las zonas más empobrecidas de Nueva York están al borde de la s…",140,1253337274407772162,Thu Apr 23 14:57:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,331,nan,nan,nan,0.3181818181818182
RT @ccooandalucia: 👷#28AbrilStopCOVID19 | 🕵️La Inspección de Trabajo en #Andalucia ha estado completamente ausente durante la crisis de la…,139,1253767347191664640,Fri Apr 24 19:26:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,15,nan,nan,nan,0.1
"RT @makugo: ¡Que no nos den gato por liebre!

La crisis económica de #México no inició con el #COVID19, sino cuando Morena llegó al poder.…",139,1256616519502462976,Sat May 02 16:08:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,96,nan,nan,nan,0.2
"PEOPLE MATTER. How are you taking care of your team today? 
#covid19 #returntowork #leadership #culture #empathy https://t.co/ges36Mdy4E",136,1257327532673658883,Mon May 04 15:13:38 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,nan,nan,nan,0.0
"RT @ClarkCountyNV: #COVID19 Update for Las #Vegas, #ClarkCounty and Nevada: @GovSisolak announces Phase 1 of reopening on Sat. May 9. Resta…",140,1258525242059702272,Thu May 07 22:32:54 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,23,nan,nan,nan,0.0
RT @THISisLULE: The greeter is sending me. He is absolutely enjoying her tantrum 😂,82,1262931882934710274,Wed May 20 02:23:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,73735,nan,nan,nan,0.5
RT @TamaraGuerraCu: @DiazCanelB @PresidenciaCuba La responsabilidad y la disciplina son nuestros mejores aliados en la batalla contra el #c…,140,1263049013005299712,Wed May 20 10:08:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,9,nan,nan,nan,1.0
"RT @ResisterSis20: This proves that with Republicans -

The cruelty is always the point.

They are choosing their #BigPharma lobbyists over…",140,1235073671099604992,Wed Mar 04 05:24:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,411,nan,nan,nan,0.3
"RT @richa04richa: Haldi wala healthy doodh
Adrak wali chai
Nimbu-pani...lots of it
World must embrace practicing namaste 🙏🙏
#counteringcoro…",140,1235077925902286848,Wed Mar 04 05:41:38 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,nan,nan,nan,0.5
"RT @JacobCanfield: I decided to read almost every paper that exists on #CoronaVirus today.

My background is Biology and Neurology and I'm…",139,1235594881147551744,Thu Mar 05 15:55:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,6705,nan,nan,nan,0.0
RT @Cynthia61890872: Thread by @DrDenaGrayson: Chinese doctors say autopsies of #coronavirus victims suggest that #COVID19 is “like a combi…,140,1235775213482242049,Fri Mar 06 03:52:25 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,nan,nan,nan,0.0
"RT @BaldwinRE: _
IT'S DROPPED!
|
Free VoxEU eBook @voxeu 
|
https://t.co/1oYFZ7C0po
|
#COVIDー19 #COVID19 #EconTwitter #TradeTwitter #Globot…",140,1235930672054689792,Fri Mar 06 14:10:09 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,104,nan,nan,nan,0.4
RT @MikeyBustos: Coronovirus #COVID19 is cancelled! 🦠 https://t.co/Ei73KQF86V,77,1236274521705000960,Sat Mar 07 12:56:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2940,nan,nan,nan,0.0
"Danish coronavirus cases now at 35, with 628 people currently quarantined, government updates travel advice https://t.co/csKSasJs1o #COVID2019 #coronavirus #CoronavirusOutbreak",176,1236975512062476288,Mon Mar 09 11:21:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,nan,nan,nan,0.0
RT @hanifjamals: Potong sikit la from elaun menteri https://t.co/3yHh6Eczdu,75,1237631333246988288,Wed Mar 11 06:47:58 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,12971,nan,nan,nan,-0.1875
"RT @JacoboG_Ecu: Empieza a sonar con fuerza, en algunos círculos, la teoría de la conspiración del #Coronavirus 👇",113,1238433957773029376,Fri Mar 13 11:57:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,127,nan,nan,nan,0.41666666666666663
RT @SureshChavhanke: कोरोना से जूझ रहे चीन को 2 साल पहले ही नमस्ते करना सिखाया था तत्कालीन रक्षामंत्री @nsitharaman ji ने. #CoronaOutbreak…,139,1238797314287734784,Sat Mar 14 12:01:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1044,nan,nan,nan,0.0
"The ICU rate is decreasing which I assume is likely because too few ICU beds at the moment.

https://t.co/p4nafmUxiD",116,1239249845967294465,Sun Mar 15 17:59:22 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0,nan,nan,nan,-0.1
RT @HamuSay: ความรู้​ ถ้าหาเจลแอลกอฮอล์​ไม่ได้ให้ใช้สบู่แทนได้ทั้งแบบก้อนและแบบเหลว​ สบู่บวกน้ำ​ ดีที่สุด​ กับไวรัสตัวนี้​ เพราะ​ ชั้นผิวขอ…,140,1239363789155262464,Mon Mar 16 01:32:08 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,2537,nan,nan,nan,1.0
RT @Pondmcss3: ไม่มีอยู่จริงหรอก โรคระบาด แค่ตรวจโควิด19อย่างเดียวก็ 6500บาท ละ #ชีวิตดีดีที่ลงตัว #COVID19,107,1239905247830523905,Tue Mar 17 13:23:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1514,nan,nan,nan,0.0
"""Aerosol and Surface Stability of SARS-CoV-2 as Compared with SARS-CoV-1

March 17, 2020"" https://t.co/TDNW6pVHgF",113,1240110085130440704,Wed Mar 18 02:57:39 +0000 2020,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>",0,0,nan,nan,nan,0.0
"RT @joe_black317: สธ.ระบุว่า เคสผู้ติดเชื้อ #โควิด19 จากสนามมวย 13 คนที่พบเพิ่มวันนี้ เป็นคนจาก 8 จังหวัด ดังนี้
-กรุงเทพ
-ขอนแก่น
-สมุทรปร…",140,1240193610265423873,Wed Mar 18 08:29:33 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,16258,nan,nan,nan,0.0
"#TagTravelUpdates #COVID19 TAG @Hashtag_Hol_ZA travellers↩️
🇿🇦New visa req for high-risk countries. 116 cases confirmed. San-Parks close borders. MSC cruises cancel SA ship operations
🇪🇺EU close borders for 30 days
🇬🇧London transport-reduced service
More with your TAG agent. https://t.co/5pO8MkfvdQ",299,1240204506119524352,Wed Mar 18 09:12:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3,2,nan,nan,nan,0.2990909090909091
@jmartNYT @DavidCornDC @JayInslee I don’t know why I’m surprised when Trump* &amp; Co soar to new lows of incompetence and/or arrogance. #COVID19 #TrumpLiesEverytimeHeSpeaks,173,1240253307572158472,Wed Mar 18 12:26:45 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,nan,nan,nan,0.11818181818181818
"RT @CaAshishAgarwa1: R-VAT के #Assessment ,ITC Mismatch, बकाया C form आदि की अंतिम तारीख 31 मार्च  है
#caronavirus  की बढ़ती संख्या के कारण…",140,1240576175975489536,Thu Mar 19 09:49:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,11,nan,nan,nan,0.0
"RT @EducationFrance: #CORONAVIRUS | Pour lutter contre la propagation du #COVID_19 et sauver des vies, un dispositif de confinement est mis…",140,1240590534399471616,Thu Mar 19 10:46:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,112,nan,nan,nan,0.0
"RT @La_Pollice: Message reçu d’un employé de pompes funèbres qui vous supplie de #RestezChezVous,encore aujourd’hui il a fait plusieurs mis…",140,1240933527790792705,Fri Mar 20 09:29:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,176,nan,nan,nan,0.0
"RT @DrDenaGrayson: ‼️@JimInhofe not only dumped his stock right after a #coronavirus briefing.

Inhofe voted NO on the #Coronavirus Respons…",140,1240959654248747009,Fri Mar 20 11:13:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,296,nan,nan,nan,0.14285714285714285
"RT @StevePasquale: She was dumping stock AS SHE TYPED THIS. 

She needs to fucking resign immediately. Profiting off the deaths of American…",140,1241002817399160835,Fri Mar 20 14:05:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,14697,nan,nan,nan,-0.3
"RT @ClaireRChen: How did Putin deal with mask price surge?
It's so Putin🙃
#COVID19 #MaskUp #coronavirus #RussianPresident https://t.co/UKH9…",140,1241095753831010310,Fri Mar 20 20:14:20 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,9817,nan,nan,nan,0.0
RT @MaritoAbdo: Mis condolencias a la familia del paciente con #COVID19 que hoy nos ha dejado. Todo el pueblo paraguayo los acompaña en su…,139,1241179439167418373,Sat Mar 21 01:46:52 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,974,nan,nan,nan,0.0
RT @Conflits_FR: 🇮🇹 Pandemie de #coronavirus : 1 médecin chinois venu aider l'#Italie affirme que le #confinement est trop souple en #Europ…,140,1241257634637979648,Sat Mar 21 06:57:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,8716,nan,nan,nan,0.0
"RT @DNISALTA: Para quedarse en casa

BETTINA ROMERO les pidió a EDESA, GASNOR y AGUAS del NORTE prorrogar los vencimientos de los usuarios…",139,1241340870433157120,Sat Mar 21 12:28:21 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,9,nan,nan,nan,0.0
"RT @DavidLat: To paraphrase @Beyonce, #COVID19 did not come to play with us hoes; it came to slay. Please keep me - and my very anxious fam…",140,1241520059870306308,Sun Mar 22 00:20:23 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1706,nan,nan,nan,-0.325
RT @OCurou: O Corona vírus esperando você sair de casa #quarentenaBrasil #coronavirus https://t.co/7J7gPEBpHP,109,1241861936817623042,Sun Mar 22 22:58:53 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1655,nan,nan,nan,0.0
"RT @ruthmkb: Good call, .@TeamCanada!!! Thank you! Our athletes' well being comes first! ""Canada won't be at this summer's Tokyo Olympics u…",140,1241901334196084736,Mon Mar 23 01:35:26 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,45,nan,nan,nan,0.475
"RT @WHNSC: Since early January, the CCP has retaliated against its citizens and journalists in China for making information public, launche…",140,1241961368095322113,Mon Mar 23 05:33:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1724,nan,nan,nan,0.05
RT @akahmer: Bloody #imtiazstore #Karachi bunch of assholes I hope they burn in hell profiting over #coronavirus #PakistanUnitedAgainstCoro…,140,1242000164245704707,Mon Mar 23 08:08:09 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,88,nan,nan,nan,-0.8
"Food bank @ Putra International College - for students who are staying at the college during COVID-19 PKP awareness and supporting the government recommendations to #stayindoor

#putrainternationalcollege 
#covid19 
#foodbank 
#src
#melaka
#stayindoors https://t.co/WmceV3gz7u",276,1242166391429410816,Mon Mar 23 19:08:40 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,nan,nan,nan,0.125
RT @AdityaRajKaul: Big: Finance Minister @nsitharaman says Indian Govt planning an economic package to help get through #CoronaVirus lockdo…,140,1242348304496619523,Tue Mar 24 07:11:32 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,70,nan,nan,nan,0.1
"RT @NYGovCuomo: The Four Seasons Hotel on 57th Street will provide FREE lodging to doctors, nurses &amp; medical personnel currently working to…",144,1242985889208381443,Thu Mar 26 01:25:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,24279,nan,nan,nan,0.13333333333333333
"しむけんに続いて藤浪選手まで！
結構有名人の間にもひたひたと忍び寄るコロナに恐怖しかないわー。

 更新：阪神タイガースの藤浪晋太郎投手が感染 プロ野球選手で初 #Coronavirus https://t.co/MQiQdi2epO",117,1243195670976016390,Thu Mar 26 15:18:40 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,0,nan,nan,nan,0.0
Moi j’ai la toux et le rhume https://t.co/20LgU0T5Rj,52,1243785665743147015,Sat Mar 28 06:23:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,nan,nan,nan,-0.6
RT @ma_collado: La vicerrectora de Docencia @MabelLS4 ha dado positivo en #coronavirus #COVIDー19. Está recuperándose en las mejores manos d…,140,1244877019671904256,Tue Mar 31 06:39:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,15,nan,nan,nan,0.6136363636363636
"#COVIDー19 @CMOMaharashtra 

“This battle is still on. This war has not ended. Govt is taking decisive measures to stop #coronavirus spread.” 

“Health workers those who r wearing a PPE suit is like a solider in the battlefield”",227,1244998802575994880,Tue Mar 31 14:43:40 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,0,"{'id': '7929cea6bd5b32bd', 'url': 'https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', 'place_type': 'city', 'name': 'Mumbai', 'full_name': 'Mumbai, India', 'country_code': 'IN', 'country': 'India', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]}, 'attributes': {}}",nan,nan,0.0
@VanPoetryHouse https://t.co/2y6y9sf9ka,39,1245170883989102593,Wed Apr 01 02:07:27 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,nan,nan,nan,0.0
"RT @PiyushGoyal: हमारे पास COVID19 के 70 हजार टेस्ट प्रति सप्ताह करने की क्षमता है 🔬

जबकि अन्य देशों में यह क्षमता कुछ इस तरह है:

🇫🇷Franc…",140,1245176943332315136,Wed Apr 01 02:31:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,13134,nan,nan,nan,0.0
RT @dw_espanol: La #OPS advierte que en América lo peor de la pandemia del #coronavirus está por venir en las próximas semanas y sugirió ex…,140,1245186029096706048,Wed Apr 01 03:07:38 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1102,nan,nan,nan,-1.0
RT @PTIofficial: وزیراعلی بلوچستان کا اعتراف ، زلفی بخاری نے تفتان معاملے میں کوئی کردار ادا نہیں کیا نہ ہی کوئی مداخلت کی @sayedzbukhari #…,140,1245595759820431360,Thu Apr 02 06:15:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,687,nan,nan,nan,0.0
RT @EfectoCocuyo: Para combatir los efectos del #coronavirus debemos parar la desinformación. Ayúdanos a #PrevenirCOVID19 y súmate a esta c…,140,1245761841776779269,Thu Apr 02 17:15:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,29,nan,nan,nan,0.0
"@OrgIAC 
@RepEliotEngel 
@SenatorMenendez 
Thank you! https://t.co/0Fk2P8HqrX",77,1246330910271614977,Sat Apr 04 06:56:59 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,nan,nan,nan,0.0
"RT @drharshvardhan: मैंने @DDNational पर कहा कि बीते दिनों कुछ ऐसी घटनाएं हुई हैं, जिससे #COVID19 के खिलाफ़ देश के अभियान को धक्का लगा है।…",139,1246478927486316544,Sat Apr 04 16:45:09 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,97,nan,nan,nan,0.0
"RT @RealCandaceO: Since word is getting out— I can now confirm that the infant in CT was accidentally suffocated by its caretaker, who then…",140,1246526331132604416,Sat Apr 04 19:53:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,21470,nan,nan,nan,0.0
"RT @jenniferatntd: Hi, please support my truth-telling effort! 
1. As soon as the #COVID19(#CCPVirus) broke out in #Wuhan #China last Dec.,…",140,1246578094720385025,Sat Apr 04 23:19:12 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,432,nan,nan,nan,0.0
RT @SteveDeaceShow: A thread on what I think @realDonaldTrump needs to do next in the battle against #coronavirus and the Great Depression…,139,1246645702970793984,Sun Apr 05 03:47:51 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,511,nan,nan,nan,0.4
"RT @PLinNATO: An important message from the Polish 🇵🇱 doctors who are treating patients with #coronavirus in Brescia, Italy 🇮🇹 

#Stayhome…",139,1247097420573478912,Mon Apr 06 09:42:49 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,249,nan,nan,nan,0.4
"RT @bifnaked: This is an important, powerful read. #COVID19 Tiny Virus, Big Picture  via @TheTyee https://t.co/BByJWRMCmF",121,1247249213349494784,Mon Apr 06 19:45:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,2,nan,nan,nan,0.175
RT @libiadennise: Hoy hice entrega de una parte del donativo al que me comprometí de cubrebocas N95 para el personal de salud en esta conti…,140,1247285534160019456,Mon Apr 06 22:10:19 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,nan,nan,nan,0.0
